MeetingID|GroupName|Address|Area|State|PostCode|Day_Time|Contact|PartialMatch|FormattedAddress|Exact_Lat|Exact_Lng
"720"|"Prathyasha Group."|"New Hall, Holy Cross Church, Puappatta"|"Palakkad Dist"|"Kerala"|""|"Fri 6.15 pm"|"Cont: 099955 50512 - 095396 78995 - 099462 49663"|"true"|"Palakkad, Kerala, India"|"10.7867303"|"76.6547932"
"721"|"Prthyasha Group"|"Parish Hall, Holy Cross Church, Pulapatta"|"Palakkad Dist"|"Kerala"|"678632"|"Fri 6.00 pm"|"Thomas - 099955 50512"|"true"|"Kerala 678632, India"|"10.8934805"|"76.4910093"
"722"|"Santwanam Group."|"B E M U P School, Rly Stn Road, Ottappalam"|"Palakkad Dist"|"Kerala"|""|"Sat 5.00 pm"|"Cont: 099479 32885 - 080864 38544"|"true"|"Palakkad, Kerala, India"|"10.7867303"|"76.6547932"
"723"|"Udayam Group."|"Cherupushpam Higher Sec.School, Vadkancheri"|"Palakkad Dist"|"Kerala"|"678683"|"Sun 2.30 pm"|"Mohan - 094961 93005"|"true"|"Kerala 678683, India"|"10.5901750"|"76.4852265"
"724"|"Vinayam Group."|"Balwadi Ayappan Kavu (Near Bus Stop), Karak Kurussi"|"Palakkad Dist"|"Kerala"|"678595"|"Sat 5.00 pm"|"Cont: 077368 07233"|"true"|"Kerala 678595, India"|"10.9313464"|"76.4736602"
"725"|"Punarjani Group"|"Vyapara Bhavan"|"Palloor"|"Kerala"|""|"Wed 6.00 pm"|"Surendran - 099959 93347"|"true"|"Palloor, Mahé, Kerala, India"|"11.7196570"|"75.5422268"
"726"|"Santhi Parammal Group"|"Bhavna Study Center, Ramanattukara"|"Parammal"|"Kerala"|""|"Mon 6.30 pm"|""|"true"|"Parammal, Kozhikode, Kerala 673632, India"|"11.1885961"|"75.8686092"
"727"|"Deepthi Group"|"Municipal Office Building"|"Payyannur"|"Kerala"|""|"Mon 6.00 pm"|"Suresh - 098463 69474"|"true"|"Payyanur, Kerala, India"|"12.1050687"|"75.2058336"
"728"|"Samanwaya Group"|"S.H. Primary School"|"Payyoli"|"Kerala"|""|"Wed 6.30 pm"|"Bharatharajan - 093888 23717"|"true"|"Payyoli, Kerala 673522, India"|"11.5128553"|"75.6178991"
"729"|"Karunayam Group"|"Mount Karmal Ashram"|"Peravoor"|"Kerala"|""|"Mon 6.00 pm"|"Prakasan -094476 44036"|"true"|"Peravoor, Kerala 670673, India"|"11.9000660"|"75.7319790"
"730"|"Thanal Therthally Group"|"St. Martin Asharam Therthally"|"Poil"|"Kerala"|""|"Sun 3.00 pm"|"Padmarasan - 098473 21704"|"true"|"Kerala, India"|"10.8505159"|"76.2710833"
"731"|"Thejus Group"|"Therghally St. Marian Asharam, Therghally"|"Poil"|"Kerala"|""|"Sun 6.00 pm"|"Sibi - 099468 49250 - Aneesh - 097458 20448"|"true"|"Kerala, India"|"10.8505159"|"76.2710833"
"732"|"Aswas Group"|"Good Hope Office, Near Ponnani Bus Stand, Malappuram DT"|"Ponnani"|"Kerala"|"679586"|"Sun 5.00 pm"|"Unni - 092492 22559"|"true"|"Kerala 679586, India"|"10.7748712"|"75.9405178"
"733"|"Prshanti Group"|"Mahatma Hindi College"|"Preambra"|"Kerala"|""|"Fri 6.30 pm"|"Abdurrahiman - 049627 75654 - Arvindhakshan - 049627 75384"|"true"|"Perambra, Kerala, India"|"11.5639505"|"75.7564492"
"734"|"New Life Group."|"Sri Ramakrishna School, Behind Union Office, Narasingapuram Post, Attur (TK)"|"Salem"|"TAMIL NADU"|"636108"|"Sun 7.00 pm"|"R.Perisamy - 097913 64517 - 099942 56686"|"true"|"Salem, Tamil Nadu, India"|"11.6643250"|"78.1460142"
"735"|"Navjeevan Group"|"Phoenix College Jubilee Building, Old Bus Stand"|"Thalassery"|"Kerala"|""|"Fri 6.30 pm"|"Prasad - 093494 80690"|"true"|"Thalassery, Kerala, India"|"11.7532878"|"75.4928777"
"736"|"Swantham Group"|"St. Mary's Church, Court Road"|"Thaliparamba"|"Kerala"|""|"Tue 6.00 pm"|""|"true"|"Thaliparamba, Kerala, India"|"12.0370020"|"75.3599450"
"737"|"Swanthana Group"|"Swanthana Deaddiction Centre, Kattipara (via)"|"Thamagasserry"|"Kerala"|""|"Only 3rd Sun 2.30 pm"|"04952 270615 - 094471 00941"|"true"|"Thamarassery, Kerala, India"|"11.4138890"|"75.9227780"
"738"|"Anugraha Group"|"Mukthi Sadan, S.N. Junction"|"Thirippunithara"|"Kerala"|"682301"|"Thu 10.30 am"|""|"true"|"Kerala 682301, India"|"9.9377682"|"76.3463624"
"739"|"Jeevan Group"|"St. Thomas L.P.School, lKalluruty"|"Thiruvambadi"|"Kerala"|""|"Wed 6.30 pm"|"Mathew - 095621 47998"|"true"|"Thiruvambady, Kerala, India"|"11.3608330"|"76.0088890"
"740"|"Puthama Group"|"Anganvadi Kadappanchal"|"Thiruvambadi"|"Kerala"|""|"Sat 6.30 pm"|"Jose - 096456 29941"|"true"|"Thiruvambady, Kerala, India"|"11.3608330"|"76.0088890"
"741"|"Sobriety Group"|"St. Annes Forance Church, Pallimukku Petta"|"Thiruvanthapuram"|"Kerala"|"695024"|"Sun 6.30 pm"|"0471 2845043"|"true"|"Thiruvananthapuram, Kerala, India"|"8.5241391"|"76.9366376"
"742"|"Jeevan Group"|"Little Flower Church, Parish Hall, P.O. Karimkunnam"|"Thodupuzha"|"Kerala"|"685586"|"Sun 5.15 pm"|"Sunny - 0486 2242488 - 242299 - Joy - 04862 242215"|"true"|"Kerala 685586, India"|"9.8540717"|"76.7047904"
"743"|"Navjeevan Group"|"P.O. Ezhalloor"|"Thodupuzha"|"Kerala"|"685605"|"Sat 5.30 pm"|"Kochumon - 04862 248483 - John - 04862 248435"|"true"|"Kerala 685605, India"|"9.9124425"|"76.7307663"
"744"|"Ushus Group"|"Sr. Marys Church, P.O.Cheenikuzhy"|"Thodupuzha"|"Kerala"|"685581"|"Wed 6.00 pm"|"Sunny - 0462 270645"|"true"|"Thodupuzha, Kerala, India"|"9.9000000"|"76.7170000"
"745"|"Chettupuzha Group"|"Akhil Kerala, Ezhuthachchan Samajam Hall, Chettupuzha"|"Thrissur"|"Kerala"|""|"Fri 6.30 pm"|"Antony - 094474 06885"|"true"|"Chettupuzha, Thrissur, Kerala 680012, India"|"10.5117224"|"76.1682299"
"746"|"New Life Group"|"Rajas Hospital, Annex Muthuvattoor, Chavakkad"|"Trichur Dist"|"Kerala"|""|"Tue 7.00 pm & Sun 10.00 am"|"Sevastian - 090373 75798"|"true"|"Thrissur, Kerala, India"|"10.4145968"|"76.3637285"
"747"|"12 & 12 Study Group."|"Animation Centre, Kovalam,"|"Trivandrum"|"Kerala"|""|"Wed 6.00 pm"|"Cont: 093878 37755"|"true"|"Kovalam, Kerala, India"|"8.3932201"|"77.0046260"
"748"|"Bapuji Group."|"Pabuji Grandhasala, Peroorkada,"|"Trivandrum"|"Kerala"|""|"Wed 6.00 pm"|"Cont: 094000 01900"|"true"|"Peroorkada, Thiruvananthapuram, Kerala, India"|"8.5427586"|"76.9660417"
"749"|"Big Book Study Group."|"Animation Centre, Kovalam Junction"|"Trivandrum"|"Kerala"|"695521"|"Sat 6.00 pm"|"Cont: 094962 61512"|"true"|"695521, India"|"8.3691898"|"77.0075055"
"750"|"Jyothi Group."|"Gandhi Bhavan, Thycaud,"|"Trivandrum"|"Kerala"|""|"Thu 6.00 pm"|"Cont: 095626 90247"|"true"|"Thycaud, Thiruvananthapuram, Kerala, India"|"8.4923231"|"76.9599852"
"751"|"Mochanam Group"|"Pastrol Logo Centre, Velangamury, Near K.S.R.T.Stand, Neyyattinkara"|"Trivandrum"|"Kerala"|""|"Thu 6.30 pm"|"094420 76177 - 085476 23261"|"true"|"Neyyattinkara, Kerala, India"|"8.4016480"|"77.0871199"
"752"|"Navajeevan Group."|"SPS Grandhasala, Vatiyoorkavu,"|"Trivandrum"|"Kerala"|""|"Mon 6.00 pm"|"Cont: 094470 62131"|"true"|"Thiruvananthapuram, Kerala, India"|"8.5241391"|"76.9366376"
"753"|"Pranja Group"|"Sree Ramakrishna Mission Hospital, Sasthamangalam"|"Trivandrum"|"Kerala"|""|"Fri 6.30 pm"|"094463 64741   093877 56766"|"true"|"Sasthamangalam, Thiruvananthapuram, Kerala, India"|"8.5088150"|"76.9702923"
"754"|"Prasanthi Big Book Study Group."|"Bathani ITC, Nedumangad,"|"Trivandrum"|"Kerala"|""|"Mon 6.00 pm"|"Cont: 092495 11942"|"true"|"Nedumangad, Kerala, India"|"8.6033330"|"77.0027780"
"755"|"Prathyasa Group."|"CSI Church Compound, Kattakada,"|"Trivandrum"|"Kerala"|""|"Tue 6.00 pm"|"Cont: 094963 67125"|"true"|"Thiruvananthapuram, Kerala, India"|"8.5241391"|"76.9366376"
"756"|"Punarjeni Group."|"Palode Dharsana English Medium School,"|"Trivandrum"|"Kerala"|""|"Sat 6.00 pm"|"Cont: 094008 45443"|"true"|"Thiruvananthapuram, Kerala, India"|"8.5241391"|"76.9366376"
"757"|"Serenity Group."|"Lourdes Church, PMG Junction,"|"Trivandrum"|"Kerala"|""|"Sun 6.30 pm"|"Cont: 099950 00190"|"true"|"PMG Junction TTC Junction Road, Thiruvananthapuram, Kerala, India"|"8.5140341"|"76.9526484"
"758"|"Serenity Group."|"Lourdh Compound, PMG Jn."|"Trivandrum"|"Kerala"|""|"Sun 6.00 pm"|"Cont: 099950 00190"|"true"|"Thiruvananthapuram, Kerala, India"|"8.5241391"|"76.9366376"
"759"|"Sneha 12 Study Group."|"Badhani I.T.C., Nedumangad,"|"Trivandrum"|"Kerala"|""|"Fri 6.00 pm"|"Cont: 094952 71686"|"true"|"Nedumangad, Kerala, India"|"8.6033330"|"77.0027780"
"760"|"Souhridham Group."|"Achuth Menon Centre, Poojapura,"|"Trivandrum"|"Kerala"|""|"Sat 6.00 pm"|"Cont: 096051 44985"|"true"|"Poojapura, Thiruvananthapuram, Kerala, India"|"8.4834100"|"76.9810100"
"761"|"Step to Serenity Group."|"TSS Hall, Bishop House Compound, Vellayambalam,"|"Trivandrum"|"Kerala"|""|"Tue 6.00 pm"|"Cont: 093493 19922"|"true"|"Vellayambalam, Thiruvananthapuram, Kerala, India"|"8.5086260"|"76.9657463"
"762"|"Udhayam Group."|"Vakkom Moulavi Hall, Opp. Anayadiyil Hosp, Thekkum Moodu,"|"Trivandrum"|"Kerala"|""|"Fri 6.00 pm"|"Cont: 095629 22721"|"true"|"Thiruvananthapuram, Kerala, India"|"8.5241391"|"76.9366376"
"763"|"Aasha Deepam Group"|"Near Christ College, Bus Stand"|"Uilien"|"Kerala"|""|"Sat 6.30 pm"|"Sadheesan - 098479 85297"|"true"|"Kerala, India"|"10.8505159"|"76.2710833"
"764"|"Archana Group."|"Cheenamveedu U.P. School, Puthupanam,"|"Vadakara"|"Kerala"|""|"Fri 6.30 pm"|"Cont: 097454 34947 - 093881 10022"|"true"|"Vadakara, Kerala, India"|"11.6084950"|"75.5917092"
"765"|"Jeevan Group."|"Blossom English Medium School, Kainatti,"|"Vadakara"|"Kerala"|""|"Tue 6.30 pm"|"Cont: 098469 35056 - 093881 10022"|"true"|"Vadakara, Kerala, India"|"11.6084950"|"75.5917092"
"766"|"Punarjanmam Group."|"Near Gandhisadanam, Villiapalli,"|"Vadakara"|"Kerala"|""|"Thu 6.30 pm"|"Cont: 093496 55148 - 093881 10022"|"true"|"Vadakara, Kerala, India"|"11.6084950"|"75.5917092"
"767"|"Samanwaya Group."|"Sacre Heart L.P. School, Payyoli,"|"Vadakara"|"Kerala"|""|"Wed 6.30 pm"|"Cont: 094460 35835 - 098460 87814"|"true"|"Vadakara, Kerala, India"|"11.6084950"|"75.5917092"
"768"|"Suraksha Morning Group."|"Near Kerala Choir Theatre, Old Bus Stand,"|"Vadakara"|"Kerala"|""|"Sun 8.00 am"|"Cont: 094470 46466 - 094470 45694"|"true"|"Vadakara, Kerala, India"|"11.6084950"|"75.5917092"
"769"|"Sureksha Group."|"Near Kerala Choir Theatre, Old Bus Stand,"|"Vadakara"|"Kerala"|""|"Mon 6.30 pm"|"Cont: 094976 48213"|"true"|"Vadakara, Kerala, India"|"11.6084950"|"75.5917092"
"770"|"Swanthanam Group."|"MUP School, Muyippoth,"|"Vadakara"|"Kerala"|""|"Sat 6.30 pm"|"Cont: 094007 75654 - 080865 45332"|"true"|"Vadakara, Kerala, India"|"11.6084950"|"75.5917092"
"771"|"Feel Good Group"|"N.S.S. Building, Near Sankaramangalam Temple, Thirithalloor"|"Vadanapilly"|"Kerala"|""|"Sun 5.00 pm"|"Manoj - 091879 52010 - Ashraf - 097445 90017"|"true"|"Vadanappally, Kerala, India"|"10.4666670"|"76.0833330"
"772"|"Navajeevan Group"|"SNDP Gurudeva Mandiram, Canal Jn."|"Vengola"|"LAKSHADWEEP"|"682554"|"Thu 6.00 pm"|"Suresh - 096454 87855 - Babu - 094462 91354"|"true"|"Lakshadweep, India"|"10.8117240"|"73.6814335"
"773"|"Abhayam Group"|"Parakkal Tourist Home, Mananthavady P.O."|"Wayanad"|"Kerala"|"670644"|"Wed 6.00 pm"|"C.V. Sanalkumar - 04935 240017 - Saji - 099472 41740"|"true"|"Kerala 670644, India"|"11.7815026"|"75.8301537"
"774"|"Anugraham Group"|"Juvenile College, Kaniyambatta P.O."|"Wayanad"|"Kerala"|""|"Sat 6.30 pm"|"Suresh - 094471 20750 - Namikumar - 04936 286720"|"true"|"Wayanad, Kerala, India"|"11.7032060"|"76.0833999"
"775"|"Ushas (Meeting) Group"|"Louis Mount Hospital, Chennalode"|"Wayanad"|"Kerala"|""|"Sat 11.00 am 2nd"|"04936 250483"|"true"|"Chennalode, Padinhara Thara, Kerala, India"|"11.6592096"|"75.9956673"
"776"|"Vellenkara Building Group"|"Vaithiri, Near Panchayat Office, Vaithiri"|"Wayanad"|"Kerala"|""|"Fri 6.30 pm"|"Ahmed P.K. - 098462 85762 - Haneffa V. - 04936 255204"|"true"|"Wayanad, Kerala, India"|"11.7032060"|"76.0833999"
"777"|"Victory (Meeting) Group"|"St. Vincent Hospital, P.B.No.4, Manathauadi P.O."|"Wayanad"|"Kerala"|""|"Wed 11.00 am"|"Mathew - 0495 252272."|"true"|"Wayanad, Kerala, India"|"11.7032060"|"76.0833999"
"778"|"Our Lady Of Hope Group"|"Bhopal Christian Church, Harshvardhan Nagar"|"Bhopal"|"Madhya Pradesh"|"462003"|"Mon 7.00 pm"|""|"true"|"Bhopal, Madhya Pradesh 462003, India"|"23.2196347"|"77.3927304"
"779"|"Our Lady Of Hope Group"|"St Mary Church & School Seva Sadan, Tulsi Nagar"|"Bhopal"|"Madhya Pradesh"|"462003"|"Wed 7.00 pm"|""|"true"|"Tulsi Nagar, Bhopal, Madhya Pradesh, India"|"23.2292582"|"77.4061944"
"780"|"Anubhav Group."|"K.T. Shahni Hr. Sec. School, One Tree Hills,  Bairagarh"|"Bhopal MP"|"Madhya Pradesh"|""|"Sun 10.00 am"|"Cont: 085188 11092"|"false"|"Bhopal, Madhya Pradesh, India"|"23.2599333"|"77.4126150"
"781"|"Asha Group."|"St. Thomas Church, Opp. Akshya Hospital, Bittan Market"|"Bhopal MP"|"Madhya Pradesh"|""|"Sun 6.30 pm"|"Cont: 074152 07733"|"false"|"Bhopal, Madhya Pradesh, India"|"23.2599333"|"77.4126150"
"782"|"Hope & Faith Group."|"St. Peter's Church, Old Subash Nagar, Opp. Vishran Ghat"|"Bhopal MP"|"Madhya Pradesh"|""|"Wed 7.00 pm"|"Laxman C. - 094256 88918"|"false"|"Bhopal, Madhya Pradesh, India"|"23.2599333"|"77.4126150"
"783"|"Hope & Faith Group."|"Gandhi Bhavan Campus, Shyamala Hills, Near Polytechinc Square"|"Bhopal MP"|"Madhya Pradesh"|""|"Tue/Fri 7.00 pm"|"Vineet S. - 094250 13363"|"false"|"Bhopal, Madhya Pradesh, India"|"23.2599333"|"77.4126150"
"784"|"Hope & Faith Group"|"AICUF Ashram, Campion School, 1100 Qtrs, Near Shahpura Lake"|"Bhopal MP"|"Madhya Pradesh"|""|"Sat 7.00 pm"|"Vivek N. - 074152 07733"|"false"|"Bhopal, Madhya Pradesh, India"|"23.2599333"|"77.4126150"
"785"|"Hope & Faith Group."|"West Central Railway, Near Bhopal Main Station"|"Bhopal MP"|"Madhya Pradesh"|""|"Mon 7.00 pm"|"Cont: 094065 40406"|"true"|"Bhopal, Madhya Pradesh, India"|"23.2599333"|"77.4126150"
"786"|"Hope & Faith Group."|"Seva Sadan, St. Mary's School, Tulsi Nagar"|"Bhopal MP"|"Madhya Pradesh"|""|"Thu 7.00 pm"|"Cont: 094065 40406"|"false"|"Bhopal, Madhya Pradesh, India"|"23.2599333"|"77.4126150"
"787"|"Hope Group"|"Red Church, Opp. St. Rephails Girl's School"|"Indore"|"Madhya Pradesh"|""|"Sun 7.00 pm & Thu 9.15 am"|"Nikhil - 098270 35664"|"true"|"Indore, Madhya Pradesh, India"|"22.7195687"|"75.8577258"
"788"|"Asha Group"|"Masih Mandir, Devas Road"|"Ujjan"|"Madhya Pradesh"|"456010"|""|"Amol - 097136 39742"|"true"|"Madhya Pradesh 456010, India"|"23.1669836"|"75.8010962"
"789"|"Prerana Group (2)"|"Santaji College, Wardha Road,"|"Wardha"|"Maharashtra"|""|"Thu/Sat 7.00 pm"|""|"true"|"Road, Maharashtra 442102, India"|"20.6916289"|"78.6758830"
"790"|"Aastha Group"|"Mahanagarpalika School No 15, Opp. Bus Stand, Near Head Post Office,"|"Akola"|"Maharashtra"|""|"Thu/Sun 5.00 pm"|"Rajesh - 093720 31500"|"true"|"Akola, Maharashtra, India"|"20.7000000"|"77.0000000"
"791"|"Alibag Group"|"Khanvilkar High School, Alibag - Murud Bypass Road."|"Alibag"|"Maharashtra"|""|"Sun 11.30 am"|"Prashant - 094206 45895"|"true"|"Alibag, Maharashtra, India"|"18.6553938"|"72.8670819"
"792"|"Jeevan Marg Group"|"Inerweel High School, Behind State Bank of India, Railway Stn."|"Ambernath (E)."|"Maharashtra"|""|"Sat 7.30 pm"|"Chandu - 098903 70666"|"false"|"E, Radhe Govind Nagar, Shiv Shakti Nagar, Ambernath, Maharashtra 421501, India"|"19.1996687"|"73.1938229"
"793"|"Jeevan Marg Group"|"Fatima Church Annex., Bandra Pada, Opp. Fatima High School,"|"Ambernath (W)."|"Maharashtra"|""|"Thu 7.30 p.m."|"Chandu - 098903 70666"|"true"|"Ambernath, Maharashtra, India"|"19.1825167"|"73.1926023"
"794"|"Phoenix Group"|"Dayasagar Hospital Camp,"|"Amravati"|"Maharashtra"|""|"Wed 7.30 pm & Fri 7.30 pm"|"Umesh - 094217 87856"|"true"|"Amravati, Maharashtra, India"|"20.9374238"|"77.7795513"
"795"|"Phoenix Group"|"Scholar's Convent, Near Dashara Maidan, Badnera Road"|"Amravati."|"Maharashtra"|""|"Sun 11.15 am"|"Umesh - 094217 87856"|"true"|"Amravati, Maharashtra, India"|"20.9374238"|"77.7795513"
"796"|"High Spirit Group"|"S.F.S. High School, Jalna Road,"|"Aurangabad"|"Maharashtra"|""|"Mon/Wed 7.00 pm"|"Jawahar S. - 094231 51819"|"true"|"Jalna Road, Aurangabad, Maharashtra 431007, India"|"19.8693373"|"75.3965027"
"797"|"Holiday Group"|"Mahanagarpalika Kendriya Prathmic Shala, Badi Girni, Mill Corner, Near Signal,"|"Aurangabad"|"Maharashtra"|""|"Fri 7.30 pm  &  Sun 8.00 am"|"Ashok P. - 099707 55279"|"true"|"Aurangabad, Maharashtra, India"|"19.8761653"|"75.3433139"
"798"|"Ishkripa Group"|"Anphonsa English High School, Bajaj Nagar, Valunj,"|"Aurangabad"|"Maharashtra"|""|"Fri/Sun 7.00 pm"|"Vishnu - 099233 89044"|"true"|"Aurangabad, Maharashtra, India"|"19.8761653"|"75.3433139"
"799"|"Nav Chaitanya Group"|"Shivaji High School, Khokadpura,"|"Aurangabad"|"Maharashtra"|""|"Tue 7.30 pm"|"Pushkaraj - 094031 24247"|"true"|"Khokadpura, Aurangabad, Maharashtra 431001, India"|"19.8806008"|"75.3317435"
"800"|"Pheonix Group"|"Lions Club, Bal Sadan, Osmanpura,"|"Aurangabad"|"Maharashtra"|""|"Thu 7.30 pm"|"Nitin D. - 094231 48435"|"true"|"Usmanpura, Aurangabad, Maharashtra, India"|"19.8664969"|"75.3280993"
"801"|"Sankalp Group"|"Little Flower High School, Chavni,"|"Aurangabad"|"Maharashtra"|"431001"|"Sat 7.30 pm"|"Sudhir - 094202 70634"|"true"|"Aurangabad, Maharashtra 431001, India"|"19.8799355"|"75.3324723"
"802"|"Prasannatha Group."|"Jeevan Vidya Mandir, Zillah Parishad School, M.G. Chowk, Kulgaon,"|"Badlapur (E)."|"Maharashtra"|""|"Mon/Fri 7.30 pm (Marathi)"|"Ajit - 074985 60781"|"true"|"Badlapur, Maharashtra, India"|"19.1667854"|"73.2367896"
"803"|"Prasannatha Group."|"Adarsh Vidyalaya, Kulgaon,"|"Badlapur (E)."|"Maharashtra"|""|"Sun 7.30 pm"|"Mahfooz Khan. - 093236 36416"|"true"|"Badlapur, Maharashtra, India"|"19.1667854"|"73.2367896"
"804"|"Navsanjeevan  Group"|"Zillah Parishad Kanya Prashala, Near Bhaji Mandai,"|"Beed"|"Maharashtra"|""|"Sun 10.30 am"|"Changdev - 098902 97782 - Punjabrao - 096896 86364"|"true"|"Beed, Maharashtra 431122, India"|"18.9890893"|"75.7600785"
"805"|"Navsanjeevan  Group"|"Assemblies of God Church Hall, Opp. S.T.Stand,"|"Beed"|"Maharashtra"|""|"Wed 7.30 pm"|"Bapu - 099752 10341 - Ganesh - 090117 92293"|"true"|"Beed, Maharashtra 431122, India"|"18.9890893"|"75.7600785"
"806"|"Prerna Group"|"Kholeshwar College, Ambedkar Chowk, Ambejogai,"|"Beed"|"Maharashtra"|""|"Sun 10.30 am"|"Javed - 096738 65626 - Siddharth - 097650 00761"|"true"|"Ambajogai, Maharashtra 431517, India"|"18.7300000"|"76.3800000"
"807"|"Prerna Group"|"Jodhaprasad Madhyamik Viddhyalaya, Guruwar Peth, Ambejogai,"|"Beed"|"Maharashtra"|""|"Thu 7.30 pm"|"Gajanan - 094226 52921 - Yogesh - 094050 73327"|"true"|"Ambajogai, Maharashtra 431517, India"|"18.7300000"|"76.3800000"
"808"|"Bhandara Group"|"Mahatma Gandhi Vidhyalay, Rajiv Gandhi Chowk, Near Muslim Library,"|"Bhandara"|"Maharashtra"|""|"Sun 12.00 am  &  Wed 7.00 pm"|"Ashok - 090493 38337"|"true"|"Bhandara, Maharashtra, India"|"21.1700000"|"79.6500000"
"809"|"Chowras Group"|"Khairi (Pat) Lakhandur,"|"Bhandara"|"Maharashtra"|""|"Sat 6.30 pm"|""|"true"|"Lakhandur, Maharashtra 441803, India"|"20.7500000"|"79.8833330"
"810"|"Prerana Group"|"Kanhal Gaon, Lakhandur,"|"Bhandara"|"Maharashtra"|""|"Tue 6.30 pm"|""|"true"|"Lakhandur, Maharashtra 441803, India"|"20.7500000"|"79.8833330"
"811"|"Ujala Group"|"Gandhi Nagar Parishad School, Rajiv Gandhi Chowk,"|"Bhandara"|"Maharashtra"|""|"Wed/Fri 7.00 pm  &  Sun 12.00 am"|"Pravin.K. - 089836 86440"|"true"|"Bhandara, Maharashtra, India"|"21.1700000"|"79.6500000"
"812"|"Naya Raasta Group"|"Samajmandir Hall, Uran Mora Road,"|"Bhatra"|"Maharashtra"|""|"Thu 7.00 pm"|"Arun - 093206 84207"|"true"|"Batra House, 1st Pasta Lane, Railway Colony, Cusrow Baug Colony, Apollo Bandar, Colaba, Mumbai, Maharashtra 400005, India"|"18.9196928"|"72.8277648"
"813"|"Samparpan Group"|"Our Lady of Nazareth High School, Uttan Road,"|"Bhayander (W)"|"Maharashtra"|""|"Tue/Sat 7.30 pm"|"Helpline - 093264 77682"|"true"|"Uttan Road, Bhayandar West, Mira Bhayandar, Maharashtra 401101, India"|"19.2992884"|"72.8336450"
"814"|"God's Gift Group"|"Ground Floor, Dnadekar Viddyalaya, Kalyan Road,"|"Bhivandi."|"Maharashtra"|""|"Sun 7.30 pm"|""|"true"|"Bhiwandi, Maharashtra, India"|"19.2812547"|"73.0482912"
"815"|"Bhiwandi Group"|"Nav Bharat English School, Brahman Ali,"|"Bhiwandi"|"Maharashtra"|""|"Tue/Sat 7.30 pm"|""|"true"|"Bhiwandi, Maharashtra, India"|"19.2812547"|"73.0482912"
"816"|"Bhusaval Group"|"Sacred Heart Church Compound, Guard Line, Parcel Office Road,"|"Bhusaval"|"Maharashtra"|""|"Sun 5.00 pm"|""|"true"|"Bhusawal, Maharashtra, India"|"21.0500000"|"75.7700000"
"817"|"Muktisagar Group."|"Muktisagar Center, Daryamata Church, Uttan, Karaipada,"|"Bhyander (W)"|"Maharashtra"|""|"Thu 7.00 pm"|"Anil - 098926 85492 - Edward - 097681 01051"|"true"|"Bhayandar West, Mira Bhayandar, Maharashtra, India"|"19.3017788"|"72.8502601"
"818"|"Samarpan Group."|"Our Lady of Nazareth Church, Station Road,"|"Bhyander (W)"|"Maharashtra"|""|"Tue/Sat 7.30 pm & Sun 11.00 am"|"Thakur - 098198 40512 - Julius - 080973 83454"|"true"|"Bhayandar West, Mira Bhayandar, Maharashtra, India"|"19.3017788"|"72.8502601"
"819"|"A.A. Group"|"Nutan High School, Buldhana Road, Malkapur,"|"Buldhana"|"Maharashtra"|""|"Wed/Sun 6.30 pm"|"Sanjay T. - 094213 94437 - 080552 26028"|"true"|"Malkapur, Maharashtra, India"|"20.8864830"|"76.2162709"
"820"|"Aradhana Group"|"Y.M.C.A., Sector No.4,"|"C.B.D. Belapur"|"Maharashtra"|""|"Wed 7.00 pm"|""|"true"|"Belapur, Maharashtra 413715, India"|"19.5748694"|"74.6458987"
"821"|"Navajeevan Group"|"A.B. High School, Station Road,"|"Chalisgaon"|"Maharashtra"|""|"Tue/Thu/Sat 7.30 pm"|"Vijay - 094235 10586"|"true"|"Chalisgaon, Maharashtra, India"|"20.4700000"|"75.0200000"
"822"|"Chaitanya Group."|"Indira Gandhi Nagar Parishad School, Gadchandur Road"|"Chandrapur"|"Maharashtra"|"442905"|"Fri 7.00 pm  &  Sun 4.00 pm (Marathi - Hindi)"|"Satish - 088064 04832"|"true"|"442905, India"|"19.6786449"|"79.3352899"
"823"|"Dhairya Group"|"Zillha Parishad High School, Amori Road, Bramhapuri,"|"Chandrapur"|"Maharashtra"|""|"Tue/Sat 7.00 pm"|"Prafulla B. - 092260 98941 - Subhash K. - 098608 88532"|"true"|"Brahmapuri, Maharashtra 441206, India"|"20.6000000"|"79.8666670"
"824"|"Ekta Group."|"General Hospital, Main Road,"|"Chandrapur"|"Maharashtra"|"442402"|"Wed/Fri/Sun 7.00 pm (Marathi)"|"Shrikant - 099224 48758"|"true"|"Chandrapur, Maharashtra, India"|"19.9500000"|"79.3000000"
"825"|"Jeevan Jyot Group"|"Lokmanya Tilak Girls School, Mahatma Gandhi Road,"|"Chandrapur"|"Maharashtra"|"442401"|"Wed/Fri/Sun 7.00 pm"|"Raju - 07172 250288"|"true"|"Chandrapur, Maharashtra 442401, India"|"19.9732279"|"79.2986668"
"826"|"Krupa Group"|"Rajeev Ratan Hospital, Wani Road, Ghugus,"|"Chandrapur"|"Maharashtra"|""|"Thu 6.30 pm"|""|"true"|"Ghugus, Maharashtra, India"|"19.9414470"|"79.1153367"
"827"|"Muktata Group."|"Lokmanya School, Ptanpura Road, Near Dr. Aadankar House,"|"Chandrapur"|"Maharashtra"|"442402"|"Mon/Thu/Sat 7.00 pm"|"Cont: 090116 31966"|"true"|"Chandrapur, Maharashtra, India"|"19.9500000"|"79.3000000"
